District_Name,Crop_Name,Season,Cultivated_Area_Hectares,Yield_Quintals_per_Ha,Production_Metric_Tons
Chittagong,Onion,Rabi,18072.187577434383,26.92327471806255,4865.624709036234
Jessore,Wheat,Kharif,17335.083228499912,28.718323106835907,4978.345212399527
Dhaka,Pomegranate,Kharif,12545.403349733078,40.70052854537795,5106.045471490913
Mymensingh,Citrus,Kharif,14489.446132425215,40.61699517541855,5885.17763655202
Jessore,Fennel,Rabi,17089.162342370146,34.98762234768401,5979.091582731097
Rangpur,Mustard,Rabi,15265.220658875542,56.65060314589877,8647.839574805337
Chittagong,Garlic,Kharif,11574.932657599486,34.09496679703844,3946.469446388104
Jessore,Sugarcane,Kharif,12849.533038191585,35.17638279206786,4520.000928507499
Barisal,Barley,Rabi,14751.957942471903,26.82471070534174,3957.170041441772
Cumilla,Gram,Kharif,19540.349229726395,42.85005900274506,8373.051174280201
Dhaka,Sugarcane,Rabi,11927.439527012386,33.174952566553955,3956.9224054907663
Chittagong,Opium,Rabi,18663.101086576055,30.789476527608535,5746.271128375189
Sylhet,Chilli,Kharif,14320.547703450504,26.374998739672236,3777.044276299232
Chittagong,Cotton,Rabi,13883.37967178684,49.107362971422525,6817.761648125053
Dhaka,Mango,Kharif,20000.0,36.70695442892013,7341.390885784025
Jessore,Cotton,Rabi,13533.451734641178,33.21590697099659,4495.258738143138
Mymensingh,Guava,Rabi,15422.658740733612,30.86032672608367,4759.482877239294
Bogra,Oilseeds,Kharif,15969.503142554344,28.505694661628677,4552.217804795738
Jessore,Cumin,Rabi,13601.890494395271,25.812759825214805,3511.0233250069746
Mymensingh,Wheat,Rabi,16540.80031970915,43.991912238476274,7276.614360188052
Dhaka,Maize,Rabi,11490.249492869136,26.225880195718176,3013.419066188975
Cumilla,Pulses,Rabi,14917.45528484809,56.83525575434636,8478.37386318367
Dhaka,Garlic,Kharif,19983.77764364361,29.213579430242948,5837.976755088959
Barisal,Citrus,Kharif,13193.36381891466,33.27128145910918,4389.601210115372
Jessore,Cumin,Kharif,12004.843682435128,28.829588574935872,3460.9470427102283
Dhaka,Oilseeds,Rabi,17298.240835154073,50.642956144447815,8760.34051990804
Dhaka,Pomegranate,Rabi,14699.537770560142,45.96904634329827,6757.237329999425
Rangpur,Sugarcane,Kharif,12366.052239730318,24.91386094729908,3080.8610596767744
Rajshahi,Wheat,Kharif,14320.56332429542,31.119491753343414,4456.486522736434
Bogra,Sugarcane,Rabi,17740.753878699747,33.65867950647899,5971.303490064788
Bogra,Onion,Rabi,19478.06570687857,42.137304172154224,8207.531793759483
Mymensingh,Maize,Rabi,14935.898116954691,23.279503799724587,3477.00296965946
Cumilla,Wheat,Rabi,7727.279219181175,41.94561984196101,3241.2551654045888
Dhaka,Mango,Rabi,17210.5316912773,42.73614072579794,7355.11704324232
Cumilla,Sugarcane,Rabi,15200.972151674616,31.6843769274936,4816.333313179919
Barisal,Citrus,Kharif,10312.362429340372,46.43570100410813,4788.617784148477
Chittagong,Opium,Kharif,17382.794038865482,23.898236579615233,4154.181243555327
Barisal,Chilli,Kharif,15880.673796499888,36.752827817099046,5836.59669662277
Sylhet,Tomato,Rabi,16399.28994730058,39.37841316357662,6457.780151340908
Mymensingh,Pulses,Kharif,10154.604552283472,30.000505519420113,3046.432699183089
Bogra,Barley,Kharif,12796.225269605851,38.193600093382486,4887.339106521615
Chittagong,Maize,Kharif,15601.707591692828,35.14582669743736,5483.3491120172885
Sylhet,Pomegranate,Kharif,11952.534543064809,33.15468698719074,3962.8254147889866
Rangpur,Maize,Rabi,16286.44950099172,51.95658877802741,8461.883593771365
Chittagong,Cumin,Rabi,15529.324665831677,27.825094188284016,4321.049215072086
Chittagong,Tomato,Kharif,12517.22933805384,33.133822019963766,4147.436490701449
Jessore,Garlic,Kharif,11783.58296404318,34.76740156691572,4096.845608079562
Barisal,Tomato,Kharif,16309.679412473004,39.89058980605122,6506.02731311159
Jessore,Mustard,Rabi,7911.202693374485,40.62695737602707,3214.0809461683575
Rangpur,Opium,Rabi,16857.462783015595,36.62526916171131,6174.091118114773
Sylhet,Pulses,Rabi,15062.381123026224,39.6646159099839,5974.435619346271
Sylhet,Pomegranate,Rabi,14451.31067668548,47.694384113750786,6892.46362360985
Rangpur,Oilseeds,Rabi,13062.107462626394,44.90216515963705,5865.16906619778
Rajshahi,Garlic,Rabi,13551.769433453905,24.759049612950022,3355.2893174614483
Jessore,Pulses,Rabi,15368.010947984389,29.409184614166527,4519.606711218052
Barisal,Pulses,Rabi,15969.237819348087,44.44130944706542,7096.938395634285
Sylhet,Fenugreek,Rabi,14124.566193253368,33.37440997847053,4713.990629016827
Rangpur,Mustard,Rabi,17649.329331441477,49.54040203478163,8743.548707238744
Barisal,Fennel,Kharif,14458.560259228125,59.67567978385601,8628.244121652837
Jessore,Mango,Rabi,15896.25872509706,24.107683575612327,3832.2197538070654
Rajshahi,Barley,Rabi,13720.92721138337,53.627695198645334,7358.21702334866
Cumilla,Pomegranate,Kharif,15339.811231613294,22.03535304728232,3380.1815616726553
Cumilla,Oilseeds,Kharif,17757.68680372561,28.33888919471859,5032.331186852965
Chittagong,Cotton,Kharif,20000.0,40.05469038784439,8010.938077568878
Chittagong,Barley,Rabi,13658.034313023749,46.45743647020235,6345.172614051446
Rajshahi,Citrus,Kharif,15203.56653158221,28.7864142729251,4376.561646041045
Rangpur,Pomegranate,Rabi,16454.198451883425,32.47792344012253,5343.981975888526
Mymensingh,Maize,Rabi,13069.350503047614,54.85760983051002,7169.533306343659
Sylhet,Onion,Kharif,13995.674003680377,32.24455972725192,4512.843463348188
Bogra,Chilli,Kharif,12134.63226195194,36.17982439072004,4390.288642833872
Chittagong,Wheat,Kharif,20000.0,35.66547313282517,7133.094626565035
Dhaka,Cotton,Rabi,15072.658370018276,51.60189256935651,7777.776979442951
Rajshahi,Chilli,Kharif,14761.075826262855,46.16922812483588,6815.074771907301
Barisal,Oilseeds,Rabi,11812.81941555936,32.53259143136307,3843.0162769886583
Barisal,Cotton,Rabi,14438.567204986351,48.44843490928559,6995.2598341412695
Barisal,Cumin,Kharif,18562.158154694254,42.64099792339963,7915.089473281333
Chittagong,Oilseeds,Rabi,16738.899519640727,41.11008020497667,6881.375017954757
Sylhet,Cumin,Rabi,15583.152904732007,41.08231672390158,6401.9202318918715
Sylhet,Cumin,Rabi,16015.451530385071,37.92336084519525,6073.597474855275
Barisal,Onion,Kharif,15505.382928808844,33.2611959416086,5157.275797447839
Dhaka,Mustard,Rabi,11980.372304161076,34.328186301645914,4112.644524203203
Barisal,Wheat,Kharif,18951.345202019595,24.72171434358997,4685.097425110927
Bogra,Bajra,Rabi,8634.435302974216,31.48161904041666,2718.2600283735887
Chittagong,Mango,Rabi,18890.983639683327,25.489399486650985,4815.198286876764
Bogra,Opium,Rabi,12002.093303115267,42.1200231963178,5055.284483315856
Mymensingh,Guava,Rabi,17521.86007951366,36.217239973193074,6345.93411276458
Cumilla,Cumin,Rabi,14283.203702490917,32.18831870658102,4597.523129267956
Sylhet,Pulses,Rabi,13824.725552868536,39.31395275714528,5435.0460726597275
Cumilla,Fennel,Kharif,19846.127068408325,39.90059524852855,7918.722834074271
Chittagong,Opium,Kharif,18651.475562476488,35.233256371860186,6571.522202062192
Bogra,Oilseeds,Kharif,17994.93269444388,31.26045210520697,5625.297316310858
Rangpur,Pulses,Rabi,16211.19027100983,43.11619861508433,6989.6489951178255
Bogra,Pomegranate,Rabi,12288.894417809615,30.510591873630595,3749.4144215992646
Sylhet,Coriander,Rabi,11462.880626520591,45.85960601057218,5256.831892784552
Jessore,Onion,Rabi,13606.14810810482,33.9486541104422,4619.104158974981
Jessore,Maize,Kharif,15849.863614638429,48.276371492424346,7651.739039645444
Chittagong,Fennel,Rabi,16760.081404425822,43.378760504389014,7270.315572766516
Sylhet,Tomato,Rabi,17613.891892371732,27.372935423589333,4821.439253279751
Barisal,Opium,Rabi,15379.138738639236,40.308246766144485,6199.061193278424
Jessore,Wheat,Rabi,11999.006026183277,32.30014770483092,3875.6966695687615
Cumilla,Oilseeds,Kharif,16541.723548976744,37.99737564927109,6285.420835768632
Cumilla,Guava,Kharif,16051.890297820675,28.882725681306937,4636.22344138387
Rajshahi,Cumin,Rabi,16904.16440568531,32.29191216205388,5458.677921613079
Jessore,Barley,Kharif,16229.455970785535,24.886695894751224,4038.9753528219417
Rangpur,Gram,Rabi,17017.721103608194,39.91839793239455,6793.201629163404
Cumilla,Oilseeds,Rabi,14602.09876085228,34.90705167855905,5097.162160604936
Jessore,Mango,Kharif,18321.24200786092,42.0996405314922,7713.17702621419
Cumilla,Fennel,Rabi,8481.991361957891,43.58813013648688,3697.141433015782
Cumilla,Oilseeds,Rabi,13394.015442138232,27.28219406360711,3654.1812858336566
Barisal,Bajra,Kharif,15995.940991707044,43.238206166677394,6916.357944294353
Mymensingh,Cotton,Kharif,17128.35545141712,31.022515443954635,5313.646715211321
Jessore,Barley,Kharif,16539.317394528247,38.27437611755307,6330.320546857619
Rajshahi,Pulses,Rabi,17216.43144266251,36.11424770425139,6217.58469703576
Cumilla,Mustard,Kharif,12193.683893866217,50.54923232015932,6163.813599896282
Bogra,Onion,Rabi,13392.109664657855,29.64074447984288,3969.521006161578
Barisal,Oilseeds,Kharif,16101.861940204022,58.511930362151695,9421.510245461985
Rajshahi,Gram,Kharif,14329.602052884444,43.06319591174747,6170.784605407415
Rajshahi,Onion,Kharif,14941.741182336802,26.45139533482127,3952.299030045706
Mymensingh,Pomegranate,Rabi,17399.82570582615,28.73552557430769,4999.931365582637
Cumilla,Guava,Rabi,11838.952742560938,32.28487412460827,3822.1909906076576
Rangpur,Tomato,Kharif,17850.922775920728,36.987996041407136,6602.698609712204
Rangpur,Cumin,Rabi,14686.652344387585,28.292427200405825,4155.210422712553
Jessore,Mustard,Kharif,15210.156489339544,50.45671716533628,7674.545640231096
Cumilla,Cumin,Rabi,12217.940597428278,39.76587391881193,4858.570853448666
Cumilla,Chilli,Kharif,17925.59288934729,51.60310405897474,9250.162351878058
Rajshahi,Cumin,Rabi,15568.74484979623,40.60107349723886,6321.077539063357
Jessore,Pomegranate,Rabi,6890.303121002288,40.098130543285215,2762.882740287553
Mymensingh,Cumin,Rabi,13037.77295061773,22.87998473468753,2983.040460844556
Rajshahi,Oilseeds,Rabi,16533.607798574943,56.07682480244123,9271.522278729632
Barisal,Pulses,Rabi,14587.654456116925,38.97511676460344,5685.555357488449
Cumilla,Bajra,Rabi,19836.834773965937,51.881941153607414,10291.73494416734
Rangpur,Mango,Rabi,19919.89358811418,29.192468390472644,5815.10863912602
Mymensingh,Pomegranate,Kharif,15226.30091670478,38.97998335881397,5935.209563494461
Mymensingh,Tomato,Rabi,14261.812535610154,40.89750911181558,5832.726081261219
Bogra,Cumin,Kharif,20000.0,27.32378036444448,5464.756072888896
Chittagong,Pulses,Rabi,15369.614420353457,50.77712850372215,7804.248864749485
Bogra,Gram,Kharif,15130.807339117362,54.60054643313953,8261.503486903659
Sylhet,Citrus,Kharif,13132.051914796644,35.24896324877403,4628.912153256595
Rajshahi,Cumin,Kharif,12772.588242905857,22.512946663253672,2875.4859786424045
Rangpur,Pomegranate,Rabi,13164.692727284144,40.30627573329731,5306.197350100485
Cumilla,Barley,Kharif,13712.09332644822,43.96840327599923,6028.988491354132
Sylhet,Opium,Rabi,10781.0476089845,26.01426956966515,2804.610787435167
Rajshahi,Cotton,Kharif,10485.838877906994,27.44440744315076,2877.776345485103
Rangpur,Sugarcane,Kharif,15247.319258803507,39.35605476687678,6000.74331797526
Jessore,Maize,Rabi,14072.37276885041,30.066599440573047,4231.083952194531
Rajshahi,Mango,Kharif,15957.52353125754,49.01341019324319,7821.326465058564
Bogra,Fennel,Rabi,9374.482591062766,30.040001234321924,2816.094686066549
Barisal,Citrus,Kharif,14519.60161330008,46.94037828898461,6815.555923336568
Sylhet,Barley,Rabi,15639.589884713068,24.63714599273657,3853.148592562019
Mymensingh,Pomegranate,Rabi,14042.838193000143,40.969567949573694,5753.290135529881
Mymensingh,Cumin,Rabi,18228.021415795796,29.405969595730877,5360.126435432225
Barisal,Barley,Rabi,20000.0,25.670108786979196,5134.021757395839
Dhaka,Guava,Rabi,12874.779699268613,27.028342273595165,3479.8395240896666
Rajshahi,Chilli,Kharif,9590.580971232164,34.40846657664412,3299.971847992411
Jessore,Fenugreek,Rabi,15801.37995303445,32.62796482979089,5155.6686936977085
Rajshahi,Coriander,Kharif,10256.4278939036,32.074548664866406,3289.702956107042
Rajshahi,Cumin,Kharif,13550.81684494968,34.09954099667942,4620.7663454285575
Rangpur,Opium,Rabi,19836.661884766272,35.007986261872794,6944.415867433134
Cumilla,Barley,Rabi,14194.408056282504,42.21525528073344,5992.205596548652
Barisal,Maize,Rabi,8544.553796012086,38.926080890015385,3326.059922326545
Rangpur,Fennel,Kharif,14366.609283516917,34.09733021198284,4898.630207666145
Dhaka,Onion,Rabi,14606.229098723086,41.50079786905326,6061.701614551907
Bogra,Wheat,Rabi,14325.432054575764,29.274618486308647,4193.715580492421
Rangpur,Opium,Kharif,15505.964015900185,37.16826527235262,5763.297838465322
Cumilla,Guava,Kharif,11728.802767671465,35.71618152774863,4189.080487533145
Rajshahi,Sugarcane,Kharif,14704.235603147215,39.6868463596746,5835.647392185606
Dhaka,Chilli,Kharif,17124.643269769673,39.94682040141496,6840.750491357886
Bogra,Coriander,Kharif,17859.409901739735,33.3939576972328,5963.963787562373
Jessore,Onion,Rabi,13162.687876078686,34.61476947608473,4556.234065161191
Rangpur,Fennel,Kharif,11568.821378038014,47.04249745736778,5442.262502610953
Rangpur,Fennel,Kharif,14900.310028066617,29.09070761746067,4334.6056243600315
Mymensingh,Maize,Rabi,14614.387465683209,36.64187959474855,5354.986258685665
Bogra,Pomegranate,Kharif,13353.825276777116,42.40901776340223,5663.226133722104
Dhaka,Fennel,Kharif,15479.5691759922,44.80485414344646,6935.598391337203
Rangpur,Citrus,Kharif,18797.1235225941,31.700650977681708,5958.810521741265
Dhaka,Cumin,Rabi,17908.37160158021,35.01365971752969,6270.376293528017
Barisal,Fenugreek,Kharif,13061.318070468593,56.12485581830605,7330.645935020851
Sylhet,Chilli,Kharif,11419.08950473056,50.37604310713397,5752.485451345277
Mymensingh,Oilseeds,Kharif,18001.746954128936,25.59988960497462,4608.427347223889
Chittagong,Cotton,Rabi,19177.395900192987,47.45603099132701,9100.83094172506
Sylhet,Fennel,Rabi,15866.080887839573,31.35178599172657,4974.299725229693
Barisal,Sugarcane,Kharif,14597.073775588357,48.32675721849371,7054.292404532998
Sylhet,Guava,Kharif,17380.466161656637,32.708214739175695,5684.840194824421
Rajshahi,Gram,Kharif,18913.02072863446,21.96260012346487,4153.791113898009
Bogra,Cumin,Rabi,18097.638613024978,40.952385756916094,7411.414777698587
Barisal,Chilli,Rabi,11727.100709354405,44.769456966572896,5250.159305501085
Cumilla,Chilli,Kharif,11682.885994542194,34.56841518299415,4038.5885359492218
Chittagong,Pulses,Rabi,14075.897147442776,36.18381391608939,5093.196430850829
Bogra,Tomato,Rabi,18930.926238358825,37.502724142797746,7099.613044848228
Chittagong,Mustard,Kharif,13313.495920265092,32.61869809818563,4342.6890405455315
Chittagong,Mango,Rabi,9949.685423337149,23.093666195094418,2297.747139127448
Rangpur,Bajra,Rabi,17894.554899292372,45.7734957468812,8190.963325750915
Chittagong,Onion,Rabi,11296.953384360231,26.56231727937325,3000.7326008566592
Cumilla,Fennel,Kharif,14920.78272912322,36.06777786931919,5381.594771103903
Rajshahi,Pomegranate,Rabi,12571.189440235064,27.04328016792173,3399.6619807629595
Barisal,Guava,Rabi,13578.481958787252,47.231800332726536,6413.361486989689
Mymensingh,Bajra,Rabi,16638.8527440111,41.94562486435485,6979.270753735309
Barisal,Maize,Kharif,13690.842328420296,32.44276107366014,4441.687265580925
Jessore,Pomegranate,Kharif,14734.911122383994,28.095978828246785,4139.917509305987
Dhaka,Sugarcane,Kharif,14223.611811998691,42.216938996942154,6004.773521833346
Mymensingh,Coriander,Kharif,16682.758343823716,34.782581105594055,5802.693951590743
Chittagong,Mango,Kharif,17090.863213532208,32.84691106582253,5613.820640130302
Barisal,Oilseeds,Kharif,18519.37391275993,26.419897079270488,4892.799527476441
Barisal,Pulses,Rabi,14678.093567987313,45.2928541155821,6648.127506697134
Bogra,Chilli,Rabi,10287.371543794505,24.915193585390895,2563.118534984816
Dhaka,Pomegranate,Kharif,11418.224980802834,44.91421135478199,5128.4057008423
Bogra,Barley,Rabi,20000.0,50.82013218638949,10164.026437277898
Dhaka,Barley,Rabi,16914.15330432227,37.19334966462981,6290.940181288119
Cumilla,Gram,Kharif,9596.826797541784,34.85961780010783,3345.4171425613936
Chittagong,Bajra,Rabi,12636.648744275284,30.508423803967904,3855.242353522292
Jessore,Fenugreek,Kharif,14495.56854424563,38.65467557017766,5603.214992830874
Chittagong,Citrus,Rabi,9062.100568872636,40.61594407360978,3680.657698947584
Bogra,Gram,Kharif,11781.77092278058,28.516623841631603,3359.763295932067
Jessore,Onion,Rabi,20000.0,36.52681655552511,7305.363311105021
Rangpur,Chilli,Rabi,7409.137431761011,32.97711746817838,2443.319954250603
Cumilla,Sugarcane,Rabi,18302.878904995712,31.073936494306125,5687.424967568119
Rajshahi,Bajra,Kharif,11311.35121664275,34.91736486141905,3949.625775071712
Dhaka,Wheat,Rabi,13604.06862965984,47.16692410038034,6416.620725115308
Bogra,Fenugreek,Kharif,20000.0,24.410787127877025,4882.157425575406
Jessore,Chilli,Rabi,15761.21898448372,45.10433775927885,7108.993445741116
Jessore,Cotton,Rabi,18257.35897481804,36.77562356813184,6714.257610061618
Rangpur,Cotton,Kharif,15924.151618512307,25.22384888440335,4016.6839403768145
Chittagong,Barley,Kharif,15807.380823735322,32.838328687043195,5190.879671710842
Sylhet,Citrus,Rabi,16864.71566956815,26.36315487679913,4446.071111500063
Dhaka,Wheat,Rabi,16131.30118170656,41.46218956661751,6688.390675521185
Chittagong,Mango,Kharif,18378.150752316506,47.119773362701714,8659.742982747197
Bogra,Cotton,Rabi,9680.902595379355,38.64590735079463,3741.2726477309784
Sylhet,Oilseeds,Rabi,12282.803097412145,32.72998489008651,4020.1595978620726
Rajshahi,Cotton,Kharif,13213.016117869523,48.054226466545266,6349.412688342149
Rajshahi,Citrus,Rabi,8592.977358063914,36.55764285357766,3141.3899730497988
Dhaka,Oilseeds,Rabi,18168.17042719815,36.1909741403661,6575.2378610849255
Bogra,Onion,Kharif,14835.31799815114,30.37479842975772,4506.1979383519765
Cumilla,Guava,Rabi,16563.367285138014,49.5688016624422,8210.262678191899
Chittagong,Onion,Kharif,16666.813398010345,28.072681228336187,4678.82139614507
Cumilla,Tomato,Rabi,14407.98473907802,26.181265324025084,3772.19271238306
Sylhet,Wheat,Rabi,14415.275158941957,55.05358603346322,7936.125911588561
Sylhet,Chilli,Rabi,16780.670166842585,25.28837342455894,4243.55853493471
Barisal,Onion,Kharif,16967.702329589283,42.40272779776313,7194.768632350457
Cumilla,Pulses,Rabi,14943.873730662308,24.30851493726764,3632.633778024462
Chittagong,Chilli,Kharif,18372.33815995804,50.683521087244344,9311.747885522173
Chittagong,Mustard,Kharif,12681.366996529174,34.359762926007555,4357.287635784389
Sylhet,Cotton,Rabi,12085.029796376142,32.47576560533053,3924.7059500054697
Mymensingh,Fennel,Kharif,13119.848326230103,38.10736713430881,4999.628769140976
Barisal,Mustard,Kharif,17859.37513612826,37.957202552431575,6778.919195018805
Bogra,Tomato,Rabi,17175.287360543993,48.81055821848118,8383.353636309765
Rajshahi,Mango,Rabi,13075.555214331143,51.65550933795918,6754.244644728833
Dhaka,Gram,Kharif,17401.228575683046,37.97175049507164,6607.551097835475
Mymensingh,Garlic,Rabi,18566.74011442393,48.88096445615971,9075.601635999108
Bogra,Coriander,Kharif,16054.344622624749,52.30952904268185,8397.952062984124
Mymensingh,Bajra,Kharif,14920.43622225282,44.458956374751416,6633.47023097399
Sylhet,Barley,Rabi,14510.799108168709,42.67334364354665,6192.243168853535
